id;Tabloid;Nietabloid
3538780202;0.00000;0.00573
2917254395;0.00000;0.00000
3648264957;0.00712;0.00356
5562026835;0.01695;0.00000
3691122349;0.00415;0.00000
3681267428;0.00481;0.00160
3079271441;0.00524;0.00175
4910180536;0.01143;0.00857
4806407965;0.00000;0.00000
6099293700;0.00000;0.00000
1883289325;0.01007;0.01342
4701801315;0.01144;0.00000
4856943691;0.00535;0.00000
3780974540;0.00000;0.00000
3750883909;0.00619;0.00000
4370290250;0.00000;0.00952
2970531122;0.03540;0.00885
4635224095;0.01111;0.00000
3417852919;0.00457;0.00913
4913578612;0.00483;0.00483
4182666448;0.00398;0.00199
3554126810;0.01657;0.00552
4721563026;0.02703;0.00000
5069460799;0.04000;0.00000
4486833773;0.01111;0.00000
3120972482;0.00000;0.00000
3655136182;0.00403;0.00806
4440631403;0.00000;0.00000
4847464443;0.00000;0.00000
5092945264;0.00000;0.01017
3602639480;0.01290;0.00000
3211369406;0.00000;0.00000
4681432378;0.01559;0.00390
2067616512;0.00000;0.00000
5287291054;0.00000;0.00000
3288223838;0.00000;0.00000
2115443087;0.00483;0.00483
5077161182;0.00000;0.00000
2938895195;0.00625;0.00000
2525104324;0.00000;0.00000
2901731876;0.00337;0.02357
4919340797;0.00567;0.00283
5219861508;0.01762;0.00441
4021139305;0.00000;0.00000
5580998181;0.00000;0.00533
3793102710;0.00248;0.00248
2778248261;0.01290;0.00000
5400106699;0.00578;0.00000
5501809383;0.00901;0.00000
5653778137;0.00000;0.00403
3319837450;0.00372;0.00000
2115800643;0.01538;0.00000
4565934755;0.00985;0.00000
2944591737;0.00000;0.00000
4653176074;0.00664;0.00885
3077527691;0.00000;0.00000
4616345415;0.00386;0.00000
2485113434;0.00330;0.00660
2916652892;0.00000;0.00000
2257345887;0.00230;0.00920
3485637287;0.00140;0.00209
3203579121;0.01648;0.00000
3268684792;0.00433;0.00216
1975617904;0.00686;0.00000
5096251323;0.00395;0.00000
6096949010;0.00670;0.01116
3109092887;0.00000;0.00000
5944500213;0.00696;0.00232
4492121625;0.00267;0.00267
2584392793;0.01075;0.00000
5770972888;0.00303;0.00303
4224426250;0.01266;0.00633
4683988071;0.00355;0.00355
3261141871;0.00000;0.00000
4732388453;0.00515;0.00000
3194792964;0.01010;0.00505
4439173206;0.00565;0.00000
3288700628;0.00000;0.00000
3066531725;0.01449;0.00966
5286692704;0.00000;0.01266
3871537291;0.00000;0.00000
5007893722;0.00833;0.00000
4833248560;0.00568;0.00114
3402139196;0.00962;0.00000
3168778297;0.00676;0.00000
3185365986;0.00000;0.00146
5755230828;0.01010;0.00000
5101121438;0.00862;0.00000
2575258771;0.02370;0.00000
4118825223;0.00719;0.00719
5248526315;0.00000;0.00000
3766632150;0.00610;0.00610
4101290700;0.00707;0.00353
3080225192;0.00000;0.00826
6113266471;0.00000;0.00394
5802426882;0.00629;0.00000
5237281992;0.00000;0.02469
3402580185;0.00420;0.01681
4242757214;0.00613;0.00000
2178773535;0.02326;0.00000
5439636844;0.01141;0.00000
6055551257;0.00488;0.00000
3220083323;0.00000;0.00000
2772645911;0.01104;0.00473
4377473584;0.00515;0.00000
3739459023;0.00420;0.00000
3427702589;0.00294;0.00000
5727813694;0.00813;0.00000
3651934741;0.00000;0.00000
4823437612;0.00000;0.00000
4891475861;0.00000;0.00000
4148384802;0.00955;0.00000
2382455800;0.00602;0.00482
3828072863;0.01976;0.00791
2509131230;0.00529;0.00000
3800091857;0.00000;0.00000
2764998425;0.00820;0.00000
5210839036;0.00521;0.00521
2314246719;0.00000;0.00000
4142350376;0.00837;0.00418
2352798471;0.00606;0.00606
4626677570;0.02747;0.00000
5584004175;0.01458;0.00000
3312694906;0.00000;0.00000
5518169673;0.02362;0.00000
4009733588;0.00894;0.00268
4934045848;0.00000;0.00000
4259539346;0.00236;0.00709
5307419303;0.02024;0.00000
2294276208;0.00000;0.00305
3145645483;0.00548;0.00366
5179230960;0.00324;0.00000
2549886649;0.00532;0.00532
3023614220;0.00926;0.00000
5043370304;0.00000;0.01136
2269143918;0.00000;0.00000
3903803255;0.00000;0.00000
4356920303;0.00000;0.00000
4760513066;0.00000;0.00405
6062030690;0.00613;0.00000
3566655890;0.00000;0.00000
3612707663;0.00000;0.00000
4027667904;0.00394;0.00394
2669865098;0.00000;0.00000
5470101266;0.00000;0.00000
4425213959;0.00345;0.00518
4684690943;0.00000;0.00000
5104072705;0.00662;0.00000
4366558947;0.00985;0.00000
5972982840;0.00000;0.00000
6124442233;0.00000;0.00000
2459321219;0.00383;0.00000
2256654310;0.04167;0.00000
4283791487;0.00643;0.00322
3271456522;0.00000;0.00000
2098858656;0.00441;0.00000
2697910344;0.00352;0.00176
5108017021;0.00000;0.00446
3765275369;0.00867;0.00578
4088310588;0.00000;0.00000
5642289691;0.00232;0.00928
3336662554;0.00541;0.00000
4280153575;0.01149;0.00575
4304285486;0.00429;0.00644
4323612906;0.00000;0.00633
2526628355;0.00459;0.00000
4330815364;0.00775;0.00000
3255310558;0.00803;0.00963
4510859733;0.00000;0.00000
3815358546;0.00000;0.00000
6146583608;0.00000;0.00000
5954906776;0.00930;0.00698
2003944581;0.00000;0.00000
2968386900;0.00800;0.00000
6069497769;0.00000;0.00000
1918507069;0.00126;0.00000
5049687837;0.00000;0.00000
5776487591;0.00794;0.00397
4973843291;0.02459;0.00820
2561423116;0.00490;0.00000
4047625860;0.00735;0.00000
2242930122;0.00590;0.00000
5985879037;0.00000;0.00000
2850183465;0.00429;0.00000
2684566230;0.01111;0.00000
5604629889;0.00000;0.00820
2253563900;0.00000;0.00000
5707290672;0.00580;0.00580
2456392157;0.00216;0.00000
4212949546;0.00680;0.00000
4917595556;0.00000;0.00297
4129506319;0.00760;0.00000
6061942665;0.00680;0.00000
2534513738;0.00000;0.00000
5037532646;0.00000;0.00362
3971094938;0.00000;0.00000
6052559551;0.00000;0.00119
3893948796;0.00000;0.01887
3940039046;0.00909;0.00000
4217743690;0.00562;0.00281
1953524810;0.01504;0.00000
3094730293;0.00749;0.00000
3101877833;0.00410;0.00000
2904547088;0.01493;0.00373
3014611808;0.00000;0.02392
3347228578;0.00000;0.00000
5749813402;0.00000;0.00599
3509511826;0.01840;0.00000
2690822345;0.00585;0.00000
2165156974;0.00000;0.00568
1883762121;0.00000;0.00658
5774978747;0.00787;0.00787
3100271462;0.00000;0.00000
5178089067;0.00766;0.00766
5562618136;0.00000;0.00000
5829841222;0.00000;0.00000
2557204010;0.00000;0.00000
4370145283;0.01114;0.00223
2380763786;0.00000;0.00000
4090173276;0.00758;0.00000
6108951936;0.00397;0.00000
4235555706;0.00505;0.00000
3851115938;0.00543;0.00000
5373322857;0.00000;0.00000
3452156317;0.00219;0.00000
4068841778;0.00000;0.00000
3060469667;0.01724;0.00000
5910378738;0.00000;0.00000
3079033702;0.00000;0.00000
4475038564;0.00465;0.00000
3681949505;0.00000;0.00463
5312468433;0.01176;0.03529
5854975148;0.00403;0.00403
3666230305;0.00458;0.00000
4010396613;0.00000;0.00000
4826264195;0.01271;0.00000
5936592714;0.00000;0.00000
4185781991;0.01215;0.00000
2571048967;0.00000;0.00559
4065643570;0.00746;0.00000
5527953496;0.00439;0.00219
3665962964;0.00000;0.00000
2554105039;0.00000;0.00000
4851262018;0.00629;0.00629
5348827102;0.00000;0.03537
2522549208;0.00000;0.00000
1927098219;0.02020;0.00505
4655866694;0.00538;0.00000
2180860084;0.00000;0.00488
2661010793;0.00327;0.00000
2547169821;0.00746;0.00000
3259270715;0.01550;0.00000
3199154232;0.00000;0.00000
4927261065;0.01531;0.00000
5937437684;0.00000;0.00196
4321388513;0.00000;0.00000
2603118789;0.01376;0.00000
3187323056;0.01136;0.01136
4513843901;0.00000;0.00000
5649207343;0.00000;0.00000
5613383234;0.00218;0.00218
3138797945;0.00000;0.00000
2432722904;0.00000;0.00000
2526209274;0.00939;0.00469
3381153332;0.00000;0.00000
3925714740;0.00000;0.00000
1863003721;0.01724;0.00575
3619777426;0.00177;0.00000
4403011653;0.00000;0.01220
4337827278;0.00000;0.00000
5360380326;0.00604;0.00805
3377290147;0.00403;0.00403
4198526280;0.01198;0.01198
2650886960;0.00000;0.00297
3797665998;0.00435;0.00435
4768285916;0.00358;0.02151
2289138056;0.00000;0.00000
2491667689;0.00000;0.01124
4650520771;0.00613;0.00000
4344684602;0.00000;0.00000
3433494976;0.00000;0.00000
5401138388;0.00419;0.00168
5271438723;0.01221;0.00153
5726967891;0.00196;0.00000
2555774031;0.00000;0.00000
3568294802;0.00000;0.00000
5982262641;0.00000;0.00000
4938104711;0.00617;0.00000
2104897298;0.00392;0.00392
3455063753;0.00610;0.00305
3043961581;0.00556;0.00000
5739978637;0.00000;0.00000
4545829491;0.00588;0.00000
1952260795;0.00592;0.00000
2162460040;0.00000;0.00000
5588310357;0.00000;0.00000
3590911883;0.00901;0.00000
4372676374;0.00000;0.00000
2158446643;0.00000;0.00000
3655533968;0.00000;0.01031
2661954929;0.00901;0.00000
2668345025;0.02055;0.00685
5658251889;0.00000;0.00000
2992414645;0.00000;0.02069
5412169516;0.00392;0.00000
4469783808;0.01235;0.00000
3844686899;0.00000;0.00517
2012784873;0.00000;0.00000
3918860488;0.01657;0.00000
4110204908;0.01899;0.00000
3990972579;0.00000;0.00690
4894051513;0.00000;0.00633
4252758031;0.00000;0.00926
5953779455;0.00000;0.00371
2283926939;0.00000;0.00000
2930480257;0.01130;0.00565
5930133937;0.01149;0.00000
2290695419;0.00645;0.00000
3446129501;0.00417;0.00417
3914267932;0.00571;0.00000
1883654385;0.00610;0.00000
3991691900;0.00178;0.00000
5283829147;0.00000;0.00000
3708426726;0.00000;0.00602
4020853089;0.00322;0.00000
5789408192;0.00000;0.01124
2542772754;0.01039;0.01039
3501714437;0.00000;0.00000
5570146654;0.00913;0.00000
4068655818;0.00000;0.00559
4645483028;0.00000;0.00000
3069417863;0.00000;0.00000
2901855574;0.00000;0.00000
5427680860;0.00000;0.00000
3834866274;0.00476;0.00476
2793735073;0.00000;0.00000
2707078896;0.00455;0.00455
5792091464;0.01087;0.00543
5297290053;0.00000;0.00000
3898496305;0.00325;0.00649
5649051988;0.03509;0.00000
4424244055;0.00000;0.00000
4050888670;0.00335;0.00168
3028641531;0.00000;0.00000
4221752287;0.00613;0.00000
5145925897;0.00000;0.00000
5148654257;0.00000;0.00000
5361713709;0.00376;0.01128
4848906814;0.00243;0.00000
4636931940;0.00000;0.00341
3487160877;0.00000;0.00000
5546471254;0.00000;0.00568
1997519351;0.00806;0.00000
2498898653;0.00000;0.00000
2236596962;0.00000;0.00000
4880553002;0.00785;0.00262
5232169886;0.00000;0.04000
4456949635;0.00000;0.00000
2119801418;0.00000;0.00289
3868384082;0.00556;0.00556
2536539916;0.01290;0.00000
5787949388;0.00469;0.00939
4633573913;0.00682;0.00000
5224491321;0.00000;0.00870
2974110640;0.00943;0.00000
1957267880;0.00000;0.00000
2253692459;0.00000;0.00403
4245836129;0.00000;0.00435
3810234041;0.00217;0.00217
5963557808;0.00000;0.01266
3071192229;0.00000;0.00000
3840021819;0.00000;0.00000
4214796586;0.00000;0.00000
5604634638;0.02500;0.00000
5970403695;0.00442;0.01770
2510325214;0.00000;0.00000
5576910382;0.00962;0.00000
5982685345;0.00000;0.01361
3242611300;0.00000;0.00000
3310139009;0.00198;0.00198
5336897556;0.00000;0.00000
2333220926;0.00000;0.00323
6013772577;0.00680;0.00000
3675418675;0.00398;0.00398
4813429300;0.00000;0.01020
3273741159;0.00922;0.00000
4690632002;0.00000;0.00000
2656787933;0.02013;0.00000
5905196084;0.00000;0.00000
3857459912;0.00000;0.00000
4979255235;0.00185;0.00185
2450770903;0.00000;0.00637
2955732481;0.02010;0.00000
3514594146;0.00000;0.00000
3406964342;0.00450;0.00150
5670603600;0.00000;0.00000
5213259147;0.00826;0.00000
6043344301;0.00493;0.00493
6084543190;0.00000;0.00000
3295052055;0.00000;0.00000
2949913189;0.00394;0.00262
2849428111;0.00000;0.00000
2765347159;0.03429;0.01143
3699756862;0.00519;0.00000
4676868467;0.00000;0.00521
2071608803;0.01724;0.00000
1900139416;0.00000;0.00000
3951275261;0.00000;0.00000
3866842347;0.00134;0.00267
4145957451;0.00000;0.00521
4449668870;0.01977;0.00282
5574190222;0.00541;0.00000
4038168503;0.00000;0.00000
2707867332;0.01070;0.00535
3704313940;0.00613;0.00000
2510865435;0.00000;0.01163
5746648787;0.00000;0.00000
5078065530;0.00000;0.00901
5776339347;0.00445;0.00223
2062171972;0.01227;0.00000
4235270485;0.00000;0.00000
6090074972;0.00943;0.00000
3153972009;0.00578;0.00000
2212799866;0.00000;0.00000
2252378494;0.00312;0.00000
4189644826;0.00000;0.00469
3182610227;0.00000;0.00000
3295949078;0.00000;0.00000
2253427785;0.00000;0.00465
2135641453;0.00000;0.00000
2409899382;0.00000;0.00000
3039767882;0.00355;0.00000
3249523326;0.00000;0.01010
4065519223;0.01261;0.00420
6118633977;0.00654;0.00000
5576148528;0.00000;0.01062
2975176990;0.01351;0.00000
5230536115;0.00000;0.02488
2834191002;0.00000;0.00000
3099413015;0.00000;0.00565
5105594997;0.00000;0.00000
3882433646;0.01000;0.00000
5693221761;0.00000;0.00000
2585360729;0.00000;0.00000
4083937364;0.00000;0.00000
5176698580;0.01613;0.01613
2215107988;0.00000;0.00654
3914888784;0.00000;0.00000
3969158603;0.00858;0.00000
4324336188;0.00227;0.00000
5195694206;0.07547;0.00000
2828409104;0.00000;0.00000
4872551241;0.00901;0.00000
2717368871;0.00261;0.00261
5788050352;0.00493;0.00000
2487966791;0.00595;0.00397
2380081700;0.00261;0.00000
4926354401;0.00378;0.00000
4705961455;0.00690;0.00690
4682301677;0.00000;0.00000
3895147054;0.02941;0.02941
3947223239;0.00538;0.00538
5576314875;0.00000;0.00000
4472572614;0.00000;0.00233
3050054465;0.00629;0.00000
2516695825;0.00704;0.00000
4966434886;0.01370;0.00000
5985191791;0.00000;0.00000
5562773293;0.00000;0.00000
4941542168;0.00000;0.00610
2709838389;0.00926;0.00000
3075027317;0.00000;0.00000
5338063237;0.00437;0.00437
5260575920;0.00000;0.00000
2528493662;0.00000;0.00000
3699629471;0.00743;0.00248
3684807201;0.00971;0.00000
3280316764;0.00000;0.00671
4246617125;0.00000;0.00000
3133291208;0.00000;0.00149
5069655668;0.00645;0.00000
2102294947;0.00495;0.00990
5311108492;0.00639;0.00639
2911915081;0.00000;0.00000
4002329610;0.00000;0.00000
2190782087;0.01266;0.00000
2340317916;0.00905;0.00905
5807065753;0.00309;0.00000
2327749968;0.00737;0.00368
5643832176;0.00000;0.00000
3128658903;0.00732;0.00244
2381819378;0.00000;0.00000
5226571694;0.00000;0.00000
3011243863;0.00637;0.00000
2064349330;0.00749;0.00187
4066096880;0.01034;0.00345
3667691515;0.00225;0.00449
3191799809;0.00909;0.00909
5840938804;0.00173;0.00000
3840297728;0.00000;0.00535
4642798777;0.01325;0.00662
2379202535;0.00238;0.00000
4849835821;0.00922;0.00230
2005175118;0.00000;0.00000
4883254763;0.00275;0.00826
2674828061;0.00000;0.00521
2911185578;0.00000;0.00000
3715074451;0.01515;0.00000
4616951750;0.00000;0.00000
4359523637;0.00523;0.00523
4671025984;0.00606;0.00000
6106215094;0.00000;0.00948
3013227379;0.00571;0.00000
5368519527;0.00000;0.00000
2130892400;0.00455;0.00000
5812951412;0.00000;0.00000
4754621844;0.00303;0.00303
5585296468;0.00427;0.00000
2732981626;0.00000;0.00000
5103890420;0.00210;0.00210
4473074922;0.00608;0.00000
2065326710;0.00000;0.00000
2599301880;0.00000;0.00000
5500481854;0.00000;0.00368
2713276266;0.00000;0.00000
3971695979;0.00000;0.00000
3059893595;0.00000;0.00000
2190805032;0.00000;0.00472
5980042224;0.00234;0.00234
2428016262;0.00000;0.02013
5246457997;0.00766;0.00000
4425020593;0.00000;0.00000
5891360972;0.01778;0.00000
2969913476;0.00000;0.00000
4259351817;0.00257;0.00257
4307837312;0.00699;0.00000
5892959218;0.00000;0.00000
2757251250;0.00413;0.00000
5782392615;0.00000;0.00000
3975134522;0.00562;0.00562
5811617945;0.00382;0.00382
4726971793;0.00412;0.00000
5050976461;0.00000;0.01493
5856580599;0.04545;0.00000
4714629858;0.01029;0.00294
4957127414;0.00000;0.00000
5233726936;0.00885;0.00000
5867333356;0.00000;0.00437
4633751219;0.00000;0.00000
4037173690;0.00847;0.00000
3773705071;0.00912;0.01064
2751539373;0.00449;0.00674
4743556888;0.00000;0.00813
5521539416;0.00885;0.00885
3437187004;0.00000;0.00000
4011979336;0.00000;0.00461
4892044913;0.00000;0.02222
5208370309;0.00376;0.00752
5416457295;0.00000;0.00000
4572436279;0.00000;0.00000
5209825462;0.00893;0.00000
5693763973;0.00000;0.00000
4859181961;0.00229;0.00229
4686642591;0.00000;0.01242
4395465354;0.00360;0.00000
3398437391;0.00372;0.00000
5822149422;0.00000;0.00671
4593357480;0.00000;0.00000
3112786061;0.00000;0.00971
6005857661;0.00873;0.00000
5020817843;0.00000;0.00000
5515570082;0.00000;0.00000
3572035318;0.00000;0.00000
3916681274;0.00000;0.00000
6026138833;0.00779;0.00260
3076415930;0.00000;0.00000
4563634591;0.00000;0.00671
2469696204;0.01181;0.00506
4195341065;0.00612;0.00306
4438844191;0.00000;0.00990
1990739920;0.00264;0.00000
5756106278;0.00760;0.00000
5740606682;0.00813;0.00000
3908256576;0.00755;0.00151
3542325457;0.00300;0.00000
5238246067;0.00000;0.00000
4000986758;0.01141;0.00000
2176840840;0.00000;0.00000
3903375321;0.00465;0.00698
3588025327;0.00000;0.00327
5518005599;0.00000;0.00000
5792655402;0.00000;0.00000
3801474701;0.00305;0.00488
2709570722;0.00957;0.00000
3122616926;0.00385;0.00000
1949820511;0.00262;0.00000
3197832383;0.00929;0.00372
5806416442;0.00000;0.01399
4147713828;0.00709;0.00000
4844309932;0.00000;0.01667
2454823569;0.00000;0.00000
5544142907;0.00000;0.00315
3961640083;0.00000;0.00000
5680233951;0.00327;0.00000
4341583623;0.00000;0.00000
2304872442;0.00000;0.00000
2126932314;0.01064;0.00000
1977795121;0.00000;0.00000
3686160266;0.00000;0.00286
2908003072;0.00000;0.00000
5171069616;0.00000;0.00000
3278155623;0.00738;0.00738
3161354563;0.00358;0.00717
4605148328;0.00813;0.00000
3432785898;0.00000;0.00952
3044962378;0.01058;0.00529
5730259181;0.00101;0.00504
4808723021;0.00234;0.00078
6001301776;0.00000;0.00000
2588671321;0.00329;0.00000
3225964586;0.00000;0.00000
3767999714;0.00613;0.00000
4264869602;0.00000;0.00000
5934708449;0.00362;0.00000
5795833764;0.00465;0.00930
4381280752;0.00551;0.00184
3916207195;0.00000;0.00000
2679711765;0.01159;0.00290
6031007401;0.00637;0.00000
5916704561;0.00556;0.00000
3683082734;0.00000;0.00000
5240644509;0.00000;0.00000
2550684881;0.01923;0.00000
3874586694;0.00474;0.00474
4241610152;0.00000;0.00000
2199315429;0.00443;0.00000
3572719628;0.00676;0.00000
4128827873;0.01554;0.00000
5706401368;0.00314;0.00314
5671807860;0.00435;0.00000
5057843788;0.00488;0.00488
5422057658;0.00546;0.00000
5378847467;0.01205;0.00000
2050894025;0.00676;0.00676
4114584132;0.00625;0.00000
5057043996;0.00552;0.00000
2821790860;0.00503;0.00000
3293424103;0.00412;0.00412
2616507453;0.00000;0.00000
3012356456;0.00549;0.00549
2799441417;0.00885;0.00000
1959835549;0.00383;0.00383
2258953681;0.00000;0.00000
4216142587;0.00000;0.00457
5550407950;0.00474;0.00000
2136350501;0.00000;0.00000
2482574658;0.00000;0.00741
5536186280;0.00678;0.00000
2084933112;0.00000;0.00000
2252766323;0.00798;0.00000
4482973680;0.00847;0.00000
5047451350;0.00222;0.00443
5015001018;0.00000;0.00439
2980581942;0.00844;0.00000
4068227853;0.00199;0.01394
4878100163;0.00000;0.00000
3719722718;0.00000;0.00000
3492186388;0.00340;0.00000
3532643149;0.00621;0.00000
4634482349;0.00000;0.00000
5036269966;0.00457;0.00000
3392623828;0.00985;0.03448
2181448987;0.00128;0.00385
3399311549;0.00000;0.00000
4676558635;0.00576;0.00000
4965771739;0.00581;0.01163
2124339676;0.00541;0.00000
5950687794;0.00000;0.00741
5661828612;0.00000;0.00000
3214998452;0.00000;0.00000
4742008467;0.00647;0.00324
2562118881;0.01493;0.00000
2863488156;0.00309;0.00000
3872051017;0.00787;0.00000
4373169163;0.00000;0.00000
5699400182;0.00000;0.00000
2226794548;0.00000;0.00775
3051170906;0.00625;0.00000
4024327742;0.00000;0.00000
3903315580;0.00000;0.00000
2785720321;0.00000;0.00000
2551790213;0.00459;0.00459
5361492743;0.00489;0.00244
4115755497;0.00000;0.00000
5593402816;0.00926;0.00000
4314743492;0.00699;0.00000
3919894627;0.00000;0.00000
5409600121;0.00939;0.00469
5680747760;0.00000;0.00000
5062361788;0.00232;0.01160
5858656052;0.00000;0.00529
5449407272;0.00839;0.00000
3784098052;0.01117;0.00559
3418987849;0.00000;0.00000
6017690392;0.00513;0.00000
2089068544;0.00000;0.00798
3131313929;0.00000;0.00515
2563345746;0.00000;0.00000
2932564099;0.00000;0.00000
5946578831;0.00000;0.00000
5414286036;0.01531;0.00510
4555403481;0.00000;0.00568
2846453599;0.00000;0.00000
4944974076;0.01563;0.00000
4439946079;0.00303;0.00000
4304202343;0.01288;0.00429
4231512612;0.00000;0.00000
4046829601;0.00000;0.00000
5049921105;0.00000;0.00000
4320275088;0.00661;0.00441
6011055579;0.00741;0.00000
6087059613;0.00483;0.00000
4549241876;0.00938;0.00313
3117393629;0.00000;0.00000
2833135766;0.02128;0.00000
5378552141;0.00000;0.00642
4524466129;0.01521;0.00000
1932368691;0.00000;0.00000
2131123745;0.00000;0.00000
2662382809;0.00474;0.00000
5274916587;0.00000;0.00000
4045419700;0.00000;0.00000
3886243600;0.00488;0.00488
2939141374;0.00897;0.00448
2785367047;0.00326;0.01303
3545363954;0.00000;0.00000
3295681418;0.00585;0.00000
3771650139;0.00000;0.00000
6132633602;0.00000;0.00000
5137729300;0.00843;0.00281
4399656396;0.00000;0.00000
5273109626;0.00000;0.00000
3491232501;0.00000;0.00000
2731645291;0.00000;0.00461
2640430487;0.00549;0.00000
2850891619;0.00758;0.00000
6094616211;0.00000;0.00000
3184185766;0.00000;0.01493
2389577614;0.00000;0.00000
3816177444;0.00000;0.01042
5618479610;0.00000;0.01093
5186361183;0.00685;0.00685
3329788201;0.00546;0.00546
2075304566;0.00296;0.00296
6131119867;0.01475;0.00885
5404892626;0.01227;0.00000
2056402891;0.00606;0.00000
3767297979;0.00000;0.01527
5682050393;0.01613;0.00000
4839577204;0.00000;0.01333
5264619928;0.00517;0.00258
2959059806;0.00490;0.00490
2160057280;0.00000;0.00000
3961365239;0.00512;0.00000
2493376842;0.00901;0.00000
3347322032;0.00000;0.00000
3565137053;0.00319;0.00319
3353530443;0.00444;0.00000
4371605785;0.00307;0.00000
2580990733;0.00000;0.00000
5362312740;0.00429;0.00000
2754214701;0.01258;0.00000
4900783063;0.02041;0.01361
2040000281;0.00809;0.00270
2335395960;0.00000;0.00496
2867997699;0.00259;0.00518
2175830119;0.00000;0.00000
2086691490;0.01639;0.00546
1890395099;0.00000;0.00325
3614462885;0.00000;0.00000
3730635591;0.00000;0.00000
4058867112;0.01176;0.00588
4139481910;0.00491;0.00737
5267315757;0.00000;0.00000
3340105030;0.00000;0.00000
2412359856;0.01020;0.00510
2758053529;0.00450;0.00450
3123231047;0.00000;0.00000
4207871036;0.00160;0.00000
4151777160;0.00000;0.00000
6005911434;0.00000;0.00000
2919581398;0.00000;0.00000
5701058373;0.00000;0.00000
3200115427;0.00662;0.00000
5974529277;0.01205;0.00000
3818159360;0.00000;0.00000
4185038632;0.00625;0.00000
2245268806;0.00000;0.00503
3478747214;0.00000;0.00000
2584247509;0.00230;0.00230
4400887383;0.00000;0.00000
5929699501;0.00433;0.00000
5256354914;0.01107;0.01107
2623557160;0.01351;0.00000
2947166171;0.00000;0.00279
1916119972;0.00676;0.00000
3593463121;0.00943;0.00000
2156560065;0.00752;0.00000
3214217475;0.00000;0.01058
4586967973;0.00990;0.00000
2019313282;0.00000;0.00629
5005626959;0.00800;0.00200
4987691249;0.00558;0.00558
4255947289;0.00000;0.00000
1986119120;0.00662;0.00000
5781997427;0.01528;0.00000
2296951265;0.00844;0.00422
1994107304;0.01053;0.00000
3610603369;0.00772;0.00154
3724922903;0.00000;0.00000
3783784919;0.00429;0.00000
4386839711;0.00424;0.00000
6016316467;0.01931;0.00000
4842630853;0.00699;0.00000
5025060573;0.00000;0.00000
3313839898;0.00562;0.00000
3066862859;0.00000;0.00000
2613564596;0.00000;0.01124
4355163036;0.00535;0.00000
2653447359;0.01389;0.00000
5726325685;0.00000;0.00775
5361895995;0.00000;0.00000
3979634308;0.00794;0.00000
3818606003;0.00469;0.00000
4537368903;0.00463;0.00000
6024088896;0.03509;0.00000
5843220497;0.00350;0.00000
3586340787;0.00000;0.00000
5086451047;0.00000;0.00000
4076914029;0.00000;0.00000
3260326088;0.01724;0.00000
3103859645;0.00455;0.00455
3268524139;0.00000;0.00000
5618376391;0.00412;0.00412
2016041854;0.01220;0.00000
3552057945;0.00000;0.00000
4785750229;0.02410;0.00000
3846012684;0.00347;0.00521
4681277814;0.00000;0.00000
5171711064;0.00433;0.00433
5329337657;0.00229;0.00459
5652665487;0.02013;0.00000
2738244192;0.00000;0.00621
6008074523;0.02169;0.00241
5165615731;0.00000;0.00000
4261526808;0.00000;0.00680
5704891530;0.00207;0.00000
3878200009;0.01205;0.00000
3348754886;0.00254;0.00254
4585862073;0.00000;0.00926
4102410484;0.00549;0.00000
4021332015;0.00000;0.00000
2595065759;0.00000;0.00000
3070044663;0.00383;0.00383
2284186059;0.00813;0.00407
5981988265;0.00872;0.00000
2454200413;0.00000;0.00000
3494616431;0.01333;0.00000
4610701455;0.03846;0.00000
2662590623;0.00935;0.00000
3311450566;0.00000;0.00000
5789213199;0.00000;0.00286
4670482595;0.00521;0.00000
5360415633;0.00418;0.01255
1949485371;0.01587;0.00529
5688766325;0.01010;0.00000
2146983566;0.00000;0.00000
4845035388;0.00000;0.00000
3303984160;0.01639;0.00820
6042607481;0.00000;0.00000
3301168333;0.00000;0.00000
4597567618;0.00667;0.00000
5100708530;0.00000;0.00000
3852644011;0.00000;0.00442
5560016237;0.00831;0.00000
2873291575;0.02256;0.00000
3896140390;0.00000;0.00000
5081082927;0.01471;0.00000
2792742047;0.00000;0.00000
2113665558;0.01170;0.00000
5875941599;0.00000;0.00476
4020995687;0.00000;0.00000
2377902535;0.00510;0.00000
4966193369;0.00935;0.01869
6001280146;0.00104;0.00830
5278914677;0.00000;0.00472
2942188594;0.00248;0.00743
4172119531;0.00000;0.00364
4247583780;0.00667;0.00667
5955376968;0.00000;0.00000
5556598895;0.00000;0.00000
4991648935;0.00805;0.00402
3990116538;0.01504;0.01504
2397259484;0.03061;0.00000
6100122403;0.00375;0.00161
2781314556;0.00400;0.00000
5929363962;0.00658;0.00000
4282488155;0.00000;0.00917
4968051614;0.00000;0.00364
3050336448;0.00000;0.00000
5730356075;0.00000;0.00000
2894850241;0.00000;0.00000
2440455460;0.00000;0.00000
2716303311;0.00704;0.00000
3698503677;0.00000;0.00000
4866565523;0.00565;0.00565
3539890921;0.00000;0.00000
3998830794;0.00000;0.00000
3853924664;0.01079;0.00308
3901218825;0.00000;0.00000
3157046562;0.00000;0.00000
2544782112;0.00483;0.00000
4987271443;0.00329;0.00329
5903396128;0.00000;0.00242
3035515449;0.00645;0.00000
4262654345;0.00829;0.00276
1907655816;0.00513;0.00000
4177240301;0.00964;0.00482
1917185876;0.05435;0.00000
4950049150;0.00000;0.00000
3314379626;0.01351;0.00000
2062672928;0.01852;0.00000
